id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
943979,https://www.airbnb.com/rooms/943979,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.71 · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/14438935/2272490e_original.jpg,5108859,https://www.airbnb.com/users/show/5108859,Maria And Jim,2013-02-16,"Ottawa, Canada","Welcome to the National Capital of Canada, our beautiful Ottawa!!!

Our favourite hobbies now are gardening in summer and skiing when there is snow. 
We love to entertain in all seasons and to attend theater evenings, concerts and restaurants -that is why our condos are so well located!!! So close to all Ottawa major attractions, from Parliament Hill to Dows Lake and our home is in the country side -sort of- in a 3 acres property in the West end, 30 minutes drive,  looking over a valley, with lots of gardens, some natural and wild too, and partial on the Alvar ecosystem - a natural formation very dry and rocky.

When we travel, we also prefer location, location, location. Second  only by spotless clean accomodations. A good bed, good shower, pillows and best food. We travelled extensively by now to nearly all continents - by train, car, air or sea. 

Maria, a Journalist who became an Interior Designer is originally from Brazil living in Canada from more than 20 years. She loves cooking, reading and movies, when is not traveling, mostly to Europe or South America. ""My background includes Law, Communications and Romanic Languages, I still practice Interior Design on part time, a passion of mine"".

Jim is a retired professional from high tech who loves nature and family life. ""Originally from Nova Scotia, lived most of my mature life in the National Capital Region of Canada"". 

AirBnB is a new experience for us, who love trying new paths, and we look forward to welcoming you!!! 
To those that can stay in our home in a sort of rural environment, near Kanata, in the West of Hwy 417, we are proud of sharing our gardens, when the season allows. One should at least try!!!",within a day,100%,77%,f,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_x_medium,,3,6,"['email', 'phone']",t,t,,Somerset,,45.41127,-75.69575,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$93.00,60,400,60,60,400,400,60.0,400.0,,t,9,9,11,224,2023-12-18,301,2,0,2013-04-19,2023-06-21,4.71,4.69,4.87,4.91,4.9,4.79,4.66,,f,3,3,0,0,2.32
987450,https://www.airbnb.com/rooms/987450,20231218032538,2023-12-18,city scrape,Condo in Ottawa · ★4.70 · Studio · 1 bed · 1 bath,,"There are several restaurants around the block, a car rental and basic needs in the new ShoppersDrugMart -from milk to Magazines, sandwiches, juices -and the LCBO both by the corner of Bank St. at Gladstone. Staples is few steps away.",https://a0.muscache.com/pictures/23873413/4c86bffb_original.jpg,5108859,https://www.airbnb.com/users/show/5108859,Maria And Jim,2013-02-16,"Ottawa, Canada","Welcome to the National Capital of Canada, our beautiful Ottawa!!!

Our favourite hobbies now are gardening in summer and skiing when there is snow. 
We love to entertain in all seasons and to attend theater evenings, concerts and restaurants -that is why our condos are so well located!!! So close to all Ottawa major attractions, from Parliament Hill to Dows Lake and our home is in the country side -sort of- in a 3 acres property in the West end, 30 minutes drive,  looking over a valley, with lots of gardens, some natural and wild too, and partial on the Alvar ecosystem - a natural formation very dry and rocky.

When we travel, we also prefer location, location, location. Second  only by spotless clean accomodations. A good bed, good shower, pillows and best food. We travelled extensively by now to nearly all continents - by train, car, air or sea. 

Maria, a Journalist who became an Interior Designer is originally from Brazil living in Canada from more than 20 years. She loves cooking, reading and movies, when is not traveling, mostly to Europe or South America. ""My background includes Law, Communications and Romanic Languages, I still practice Interior Design on part time, a passion of mine"".

Jim is a retired professional from high tech who loves nature and family life. ""Originally from Nova Scotia, lived most of my mature life in the National Capital Region of Canada"". 

AirBnB is a new experience for us, who love trying new paths, and we look forward to welcoming you!!! 
To those that can stay in our home in a sort of rural environment, near Kanata, in the West of Hwy 417, we are proud of sharing our gardens, when the season allows. One should at least try!!!",within a day,100%,77%,f,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_x_medium,,3,6,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.41083,-75.69474,Entire condo,Entire home/apt,2,,1 bath,,1,[],$91.00,60,400,60,60,400,400,60.0,400.0,,t,3,3,16,230,2023-12-18,322,3,0,2013-05-03,2023-08-16,4.7,4.69,4.84,4.92,4.9,4.82,4.68,,f,3,3,0,0,2.49
1026310,https://www.airbnb.com/rooms/1026310,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.76 · 4 bedrooms · 4 beds · 2.5 baths,,"A quiet tree lined area only a few minute walk to a local lake for swimming, the river pathway for running/biking or walking...beautiful sunsets and views of Quebec across the river. We are located steps from the number 7 bus route and in walking distance of a corner store and restaurants and coffee shops.",https://a0.muscache.com/pictures/2dca482a-94a4-4fdd-a343-0297834c4678.jpg,5649683,https://www.airbnb.com/users/show/5649683,Melanie,2013-03-27,"Ottawa, Canada"," I am a photographer based in Canada's national capital. While we love to bike, ski and cottage close to home, our wanderlust and sense of adventure have us exploring whenever opportunity allows. We have benefited from being welcomed in many AirBnB homes and are happy to extend this to you as well. 

",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/a8a5b0de-a687-45a6-8d09-fe4d50093b81.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a8a5b0de-a687-45a6-8d09-fe4d50093b81.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Rockcliffe,,45.45592,-75.65727,Entire home,Entire home/apt,8,,2.5 baths,,4,[],$725.00,30,30,30,30,1125,1125,30.0,1125.0,,t,27,57,87,267,2023-12-18,17,0,0,2016-05-24,2021-12-29,4.76,4.82,4.71,4.94,4.94,4.94,4.5,,f,1,1,0,0,0.18
1038420,https://www.airbnb.com/rooms/1038420,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.91 · 1 bedroom · 1 bed · 1 private bath,,Beautiful Heritage Street.,https://a0.muscache.com/pictures/47152e77-7dde-4b9f-a480-504fe7e28a10.jpg,5716841,https://www.airbnb.com/users/show/5716841,Phil And Jane,2013-04-01,"Ottawa, Canada","Phil and I enjoy entertaining, cooking , music , travel and all  of the great things this life has to offer. We thought that by being hosts on Airbnb , we could share our love for the city of Ottawa and our well loved home.

I am working on the challenges of pay equity and diversity in the workplace. Phil also changed careers and is now on the front lines in health care. 


Welcome. We will make your stay a happy one !",within an hour,100%,100%,t,https://a0.muscache.com/im/users/5716841/profile_pic/1429450152/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5716841/profile_pic/1429450152/original.jpg?aki_policy=profile_x_medium,Centretown West,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.41213,-75.71018,Private room in home,Private room,2,,1 private bath,,1,[],$89.00,2,28,2,2,1125,1125,2.0,1125.0,,t,17,47,75,327,2023-12-18,578,73,5,2013-05-06,2023-12-11,4.91,4.94,4.96,4.96,4.94,4.88,4.88,Exempt,f,1,0,1,0,4.47
1097429,https://www.airbnb.com/rooms/1097429,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.95 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/16513005/5f09cb90_original.jpg,2282184,https://www.airbnb.com/users/show/2282184,Kate & Erik,2012-05-03,"Ottawa, Canada","We've been traveling with Airbnb since 2012, and hosting since 2013. ",within a few hours,100%,0%,f,https://a0.muscache.com/im/users/2282184/profile_pic/1366587573/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2282184/profile_pic/1366587573/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Somerset,,45.41043,-75.7019,Private room in home,Private room,4,,1 bath,,2,[],$79.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,17,47,77,77,2023-12-18,110,0,0,2013-05-16,2015-07-20,4.95,4.98,4.91,4.96,4.91,4.8,4.89,,f,1,0,1,0,0.85
1137223,https://www.airbnb.com/rooms/1137223,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.72 · 1 bedroom · 1 bed · 1 bath,,"We are in the West, only 15 minutes drive from the high tech hub of Kanata (by March Road or Hwy 417) between the lovely towns of Carp and Almonte, in this estate community of Corkery, approximately 35 minutes from downtown Ottawa, as there are 0 traffic lights between our house and the Hwy exits downtown. <br /><br />Perfect for those driving from Toronto who want to avoid the rush hours, because we are located 15 minutes West from the exit of Hwy 416 and few minutes from Hwy 7. And yes, you need a car here.<br />In Kanata there are all sort of restaurants, bars, pubs, shopping, the Canadian Tire Centre, the Wave Pool, Bayshore Shopping Mall, Kanata Centrum and more. Some great places to eat few minutes from home as in the famous ""The Swan at Carp"" and its real canadian seasonal menu, from regular fare to bison and locally made chocolates...wow!<br /><br />Nearby there are several Golf Courses, two ski hills,  a local airport, Carp Market, Mississippi River, an Elk farm, river beaches",https://a0.muscache.com/pictures/24345177/f3c83813_original.jpg,5108859,https://www.airbnb.com/users/show/5108859,Maria And Jim,2013-02-16,"Ottawa, Canada","Welcome to the National Capital of Canada, our beautiful Ottawa!!!

Our favourite hobbies now are gardening in summer and skiing when there is snow. 
We love to entertain in all seasons and to attend theater evenings, concerts and restaurants -that is why our condos are so well located!!! So close to all Ottawa major attractions, from Parliament Hill to Dows Lake and our home is in the country side -sort of- in a 3 acres property in the West end, 30 minutes drive,  looking over a valley, with lots of gardens, some natural and wild too, and partial on the Alvar ecosystem - a natural formation very dry and rocky.

When we travel, we also prefer location, location, location. Second  only by spotless clean accomodations. A good bed, good shower, pillows and best food. We travelled extensively by now to nearly all continents - by train, car, air or sea. 

Maria, a Journalist who became an Interior Designer is originally from Brazil living in Canada from more than 20 years. She loves cooking, reading and movies, when is not traveling, mostly to Europe or South America. ""My background includes Law, Communications and Romanic Languages, I still practice Interior Design on part time, a passion of mine"".

Jim is a retired professional from high tech who loves nature and family life. ""Originally from Nova Scotia, lived most of my mature life in the National Capital Region of Canada"". 

AirBnB is a new experience for us, who love trying new paths, and we look forward to welcoming you!!! 
To those that can stay in our home in a sort of rural environment, near Kanata, in the West of Hwy 417, we are proud of sharing our gardens, when the season allows. One should at least try!!!",within a day,100%,77%,f,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5108859/profile_pic/1364223368/original.jpg?aki_policy=profile_x_medium,,3,6,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",West Carleton-March,,45.28792,-76.1139,Entire rental unit,Entire home/apt,4,,1 bath,,1,[],$74.00,90,150,90,90,150,150,90.0,150.0,,t,30,60,90,90,2023-12-18,178,0,0,2013-09-07,2020-03-08,4.72,4.85,4.9,4.92,4.89,4.66,4.81,,f,3,3,0,0,1.42
1151370,https://www.airbnb.com/rooms/1151370,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,,Convenient to public transit and parks. Shopping and restaurants nearby. Free parking on location.,https://a0.muscache.com/pictures/miso/Hosting-1151370/original/59a4174b-fb28-4ed4-bf12-979741c88c7c.jpeg,1755714,https://www.airbnb.com/users/show/1755714,Janice And Garry,2012-02-15,"Ontario, Canada","Janice is a semi retired arts and culture educator and Garry has a background in Emergency Management and Municipal Government. The historic Gothic stone church is a family homestead that has been lovingly restored over many years. They enjoy travelling with their children around the world and showing them as much about the world as possible, connecting them to its people, nature, architecture, culture, food and art.  They believe each day holds adventures and lessons. They appreciate and value sharing their home, their knowledge and their time to help enrich the lives of those they meet. They love the outdoors, sports, music, films, and cooking together.  They are experienced hosts and have a long history with acting as host family to those new to the country and to their community. They enjoy promoting local culture, businesses, the arts and sharing tips about their Town with others so they can feel like a 'Local'.  Sharing brings people around the world closer and they appreciate the friendships they make from their travels as well as from those they've had the privilege of hosting.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/827e835e-06ba-41fc-ae86-10ba50410218.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/827e835e-06ba-41fc-ae86-10ba50410218.jpg?aki_policy=profile_x_medium,,7,8,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",College,,45.34761,-75.7843,Private room in home,Private room,1,,1 shared bath,,1,[],$36.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,1,14,44,319,2023-12-18,47,6,1,2013-08-28,2023-12-01,4.64,4.66,4.53,4.94,4.96,4.72,4.68,,f,2,0,2,0,0.37
1244811,https://www.airbnb.com/rooms/1244811,20231218032538,2023-12-18,previous scrape,Home in Ottawa · 5 bedrooms · 4 beds · 2.5 baths,,,https://a0.muscache.com/pictures/18750868/990418a3_original.jpg,6779170,https://www.airbnb.com/users/show/6779170,Claudia,2013-06-06,"Ottawa, Canada",We live in Canada. I have a beautiful thirteen-year-old daughter and a six year-old boy. I love to go for walks and I practice yoga. We are a happy little family.,N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/33b292d0-8a45-4517-9059-f9e6be0a114c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33b292d0-8a45-4517-9059-f9e6be0a114c.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kanata North,,45.34271,-75.93672,Entire home,Entire home/apt,5,,2.5 baths,,4,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,1,0,0,2013-08-06,2013-08-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.01
1450947,https://www.airbnb.com/rooms/1450947,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.85 · 3 bedrooms · 4 beds · 1 bath,,"Walking distance to Civic Hospital, Parkdale Market and Wellington Village. 3 min walk to shops, restaurants, outdoor market, bus stops & 10min walk to Ottawa River Parkway. 9km from downtown (15min direct bus ride or 7 min drive). Quiet area with lots to do. Friendly neighbours and a short walk to coffee shops, Parkdale market and the Parkway to stroll along the water or watch the sunset or take a bike ride along the paths. Grocery store, liquor store, beer store in the area. 2min walk to several different bus stops. Easy Queensway (hwy 417) access, 1min by car.<br /><br />Hintonburg/Wellington West area is a trendy and safe place with lots of great restaurants and shopping. The nearly three-kilometre stretch along Wellington Street West – from Ottawa’s LRT line (called the O-Train) to Island Park Drive (an elegant stretch of homes) – is about 10 minutes west of Parliament Hill. <br /><br />Its eastern border is the O-Train Trillium Line, just west of Preston Street, with Centretown W",https://a0.muscache.com/pictures/c9f452cd-f852-46bc-bf3f-5b1d44285341.jpg,7354245,https://www.airbnb.com/users/show/7354245,Lisa,2013-07-08,"Ontario, Canada","I love to travel and really enjoy meeting new people and learning about different cultures. I am morally aligned with the AIRBNB vision of helping you discover amazing places while you travel within the comforts of home.

I have been an Airbnb host now for over five years. I love interacting with my guests and ensuring they're happy in their space. 

I'm non-smoking, responsible, clean and very respectful of other peoples property.

",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/b5d742b5-c0ed-450a-8b75-3a18c615a4ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b5d742b5-c0ed-450a-8b75-3a18c615a4ba.jpg?aki_policy=profile_x_medium,Overbrook,37,142,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Kitchissippi,,45.39846,-75.72681,Entire townhouse,Entire home/apt,4,,1 bath,,4,[],$499.00,30,1125,14,30,1125,1125,29.2,1125.0,,t,27,57,87,295,2023-12-18,111,3,0,2013-08-13,2023-08-15,4.85,4.9,4.94,4.93,4.98,4.76,4.6,Exempt,f,26,26,0,0,0.88
1587517,https://www.airbnb.com/rooms/1587517,20231218032538,2023-12-18,previous scrape,Rental unit in Ottawa · ★4.65 · 1 bedroom · 1 bed · 1 bath,,"I love that I can walk to the Coliseum Movie Theatre to enjoy the latest show.  It's also a quick walk to Britannia Beach for a relaxing stroll along the water or to a Conservation Area, Mud Lake ... beautiful creatures in the forest where the city disappears.  There is a fantastic natural health food store down the street called Rainbow Foods, located next to Farm Boy and across the street from Shoppers Drugmart",https://a0.muscache.com/pictures/27702a00-222c-4f27-a105-38bf346133c1.jpg,1122578,https://www.airbnb.com/users/show/1122578,Claudia,2011-09-07,"Toronto, Canada","I'm an actor and acting instructor who loves doing both jobs both at home and other parts of the world.  Traveling is number one on my list of things to do.  Traveling and teaching or acting, even better.  Meeting people from other places and cultures makes my life even more colorful.  So grateful for the ones I've met so far, whether they've stayed in my place or I at theirs.

I'm looking forward to many more adventures.

All the very best,
Claudia :)

",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/b746143e-7841-49d1-9c50-31c9d8d63ee9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b746143e-7841-49d1-9c50-31c9d8d63ee9.jpg?aki_policy=profile_x_medium,,1,5,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Bay,,45.35206,-75.79641,Entire rental unit,Entire home/apt,3,,1 bath,,1,[],,180,1000,180,180,1125,1125,180.0,1125.0,,,0,0,0,0,2023-12-18,20,0,0,2014-08-27,2017-08-31,4.65,4.84,4.74,4.84,4.89,4.58,4.58,,f,1,1,0,0,0.18
1641234,https://www.airbnb.com/rooms/1641234,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,,,https://a0.muscache.com/pictures/24116905/a7782c34_original.jpg,8713727,https://www.airbnb.com/users/show/8713727,Mary,2013-09-08,"Ottawa, Canada","I am a professional working here in Ottawa. I am an experienced host with Airbnb and have had great experiences. I welcomed my first guests in 2013 and have not looked back. I enjoy nature, hiking, walking and reading.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/8713727/profile_pic/1379551934/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8713727/profile_pic/1379551934/original.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Gloucester-South Nepean,,45.32283,-75.60128,Private room in home,Private room,2,,1.5 shared baths,,1,[],$39.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,16,46,321,2023-12-18,41,5,0,2013-10-07,2023-09-30,4.83,4.93,4.98,5.0,4.98,4.51,4.78,,f,3,0,3,0,0.33
1650642,https://www.airbnb.com/rooms/1650642,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.83 · 2 bedrooms · 2 beds · 2.5 baths,,The neighborhood is very quiet and friendly. There is a park in front and bus station is a walking distance. Parking available.,https://a0.muscache.com/pictures/e0457d37-80c3-4614-8d49-5d62a0f5beaf.jpg,658040,https://www.airbnb.com/users/show/658040,Sharique,2011-06-02,"Ottawa, Canada",Me and my wife will be happy to host you in our beautiful townhouse. We are outgoing people and easy to get along with. We have travelled everywhere and familiar with all different cultures. We respect all cultures and try to accommodate them in every possible way :) . ,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/cd4e5ae0-1e1a-4eb9-9989-2da5e803ec4a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd4e5ae0-1e1a-4eb9-9989-2da5e803ec4a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.2849,-75.71337,Private room in home,Private room,4,,2.5 baths,,2,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,6,0,0,2016-05-01,2016-06-27,4.83,4.5,4.83,4.83,4.67,4.5,4.83,,f,1,0,1,0,0.06
1656607,https://www.airbnb.com/rooms/1656607,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,,"If you like quiet, you will really enjoy this neighbourhood. The home is walking distance to a shopping plaza with grocery stores, restaurants, banks, Tim Hortons and much more.",https://a0.muscache.com/pictures/24118346/bc27371d_original.jpg,8713727,https://www.airbnb.com/users/show/8713727,Mary,2013-09-08,"Ottawa, Canada","I am a professional working here in Ottawa. I am an experienced host with Airbnb and have had great experiences. I welcomed my first guests in 2013 and have not looked back. I enjoy nature, hiking, walking and reading.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/8713727/profile_pic/1379551934/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8713727/profile_pic/1379551934/original.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.32336,-75.60068,Private room in home,Private room,2,,1.5 shared baths,,1,[],$38.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,17,292,2023-12-18,53,3,0,2013-10-15,2023-11-01,4.88,4.94,4.98,4.91,4.92,4.66,4.83,,f,3,0,3,0,0.43
1676024,https://www.airbnb.com/rooms/1676024,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★5.0 · 3 bedrooms · 3 beds · 3 baths,,"One of Ottawa's trendiest neighbourhoods, Hintonburg and Wellington West were singled out by Ottawa Magazine as ""one of Ottawa's 20 best neighbourhoods"": <br /> While some people mourn the loss of the bingo parlours and pawnshops that once studded Wellington Street, others have welcomed with open arms the arrival of chic restaurants and quirky shops. From the high-end fare at Back Lane Café to the luxury yarns at Wabi Sabi, Hintonburg is definitely moving on up."" <br />(URL HIDDEN)",https://a0.muscache.com/pictures/23987732/0806b75c_original.jpg,7494505,https://www.airbnb.com/users/show/7494505,Amy,2013-07-15,"Ottawa, Canada","We're an Ottawa family, both Andrew and I work for the federal civil service and we have one child. We've lived abroad in both The Netherlands and Belgium and we love travelling.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/c006e333-88dc-44e1-9c72-2e18d2a21258.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c006e333-88dc-44e1-9c72-2e18d2a21258.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Kitchissippi,,45.4035,-75.71696,Entire home,Entire home/apt,7,,3 baths,,3,[],,30,365,30,30,365,365,30.0,365.0,,,0,0,0,0,2023-12-18,4,0,0,2014-11-02,2017-07-03,5.0,5.0,4.75,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.04
1703622,https://www.airbnb.com/rooms/1703622,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-1703622/original/27cdf59f-b234-4547-b977-b768b47f794f.png,5035914,https://www.airbnb.com/users/show/5035914,Abdelrahman,2013-02-10,"Ottawa, Canada","",within an hour,90%,91%,f,https://a0.muscache.com/im/pictures/user/1e2f30fb-3a14-4371-85fe-3085b4572a64.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e2f30fb-3a14-4371-85fe-3085b4572a64.jpg?aki_policy=profile_x_medium,Carlingwood - McKellar Park - Laurentien View,5,5,"['email', 'phone']",t,t,,Kanata South,,45.28752,-75.86129,Private room in home,Private room,1,,1 shared bath,,1,[],$50.00,1,365,1,1,1125,1125,1.0,1125.0,,t,18,48,78,353,2023-12-18,9,2,0,2022-01-29,2023-10-29,4.56,4.56,4.56,4.89,4.89,4.67,4.56,STR-827-417,f,5,2,3,0,0.39
1732533,https://www.airbnb.com/rooms/1732533,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,,"This area is very safe and family friendly, with access to malls, schools, doctors, sports facilities, and other handy amenities and services",https://a0.muscache.com/pictures/31b76c03-7eab-4fc4-aafb-bb6e0ddf3bc3.jpg,9123239,https://www.airbnb.com/users/show/9123239,Mariana,2013-09-29,"Ottawa, Canada","I am Latin American living in Ottawa for more than 15 years  and enjoying having people around.
Love movies, music, a good dinner and a peaceful environment.
I  am offering a enjoyable stay in my extra bedroom with a Queen bed and private bathroom. 
Please, feel free to verify the reviews",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-9123239/original/0ad959e6-12ed-463a-8b28-4d1d9dff5a08.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9123239/original/0ad959e6-12ed-463a-8b28-4d1d9dff5a08.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.27375030517578,-75.70606231689453,Private room in home,Private room,2,,1.5 baths,,1,[],$54.00,2,20,2,2,1125,1125,2.0,1125.0,,t,0,19,49,324,2023-12-18,128,24,3,2013-10-17,2023-11-28,4.97,4.98,4.96,4.97,5.0,4.86,4.95,STR-827-603,f,1,0,1,0,1.03
1774018,https://www.airbnb.com/rooms/1774018,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,,"A 5 minute drive to RioCan shopping centre. Loblaws Superstore, LCBO, Kelseys, Paramount Middle East Restaurant,  Sushi and tons of other eating places.<br /><br />Less than 10 minute drive to Costco, Lone Star, East Side Marios and several other neat places.",https://a0.muscache.com/pictures/7e5680da-6f58-4e75-9c6b-3ed580100899.jpg,294136176,https://www.airbnb.com/users/show/294136176,Vania,2019-09-11,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/8b4cb004-168a-42fe-97d7-9471491b0ff9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8b4cb004-168a-42fe-97d7-9471491b0ff9.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Barrhaven,,45.25212,-75.74594,Entire townhouse,Entire home/apt,5,,1.5 baths,,3,[],$207.00,31,90,31,31,1125,1125,31.0,1125.0,,t,2,32,62,152,2023-12-18,33,2,0,2019-09-22,2023-09-01,4.91,4.91,4.97,4.85,4.97,4.73,4.67,,f,1,1,0,0,0.64
